('3', '3', '3')
('33', '265', '168')
('301', '6', '301')
('3', '91', '33')
('3', '91', '140')
('3', '45', '168')
('3', '4', '78')
('3', '3', '63')
('3', '265', '240')
('3', '168', '240')
('265', '4', '168')
('265', '33', '39')
('265', '168', '292')
('240', '78', '4')
('240', '4', '219')
('240', '265', '140')
('240', '240', '13')
('240', '219', '91')
('240', '219', '311')
('240', '195', '195')
('226', '85', '195')
('221', '5', '197')
('221', '3', '6')
('221', '221', '174')
('221', '197', '4')
('221', '11', '11')
('202', '200', '195')
('201', '202', '168')
('201', '102', '174')
('197', '91', '91')
('197', '6', '195')
('197', '54', '197')
('197', '5', '195')
('197', '221', '195')
('197', '195', '197')
('196', '4', '78')
('196', '220', '195')
('196', '196', '4')
('196', '196', '240')
('196', '19', '19')
('195', '91', '6')
('195', '42', '6')
('195', '4', '5')
('195', '4', '175')
('195', '4', '125')
('195', '3', '192')
('195', '226', '85')
('195', '221', '5')
('195', '220', '220')
('195', '197', '192')
('192', '4', '3')
('192', '33', '3')
('192', '197', '192')
('192', '192', '91')
('192', '192', '197')
('192', '174', '4')
('192', '140', '5')
('180', '240', '180')
('180', '180', '91')
('175', '6', '11')
('175', '175', '221')
('174', '33', '5')
('174', '174', '120')
('174', '13', '175')
('168', '78', '78')
('168', '54', '3')
('168', '33', '4')
('168', '240', '102')
('141', '141', '33')
('140', '78', '140')
('140', '5', '140')
('140', '3', '5')
('125', '91', '268')
('125', '3', '140')
('125', '240', '91')
('125', '125', '122')
('125', '125', '102')
('122', '5', '5')
('122', '168', '146')
('120', '7', '42')
('120', '63', '120')
('120', '5', '114')
('118', '38', '197')
('114', '4', '120')
('102', '78', '240')
('102', '42', '120')
('102', '265', '3')
('102', '102', '91')
('102', '102', '197')
('97', '11', '45')
('91', '5', '45')
('91', '175', '5')
('85', '78', '196')
('78', '91', '6')
('78', '78', '45')
('78', '42', '42')
('78', '265', '5')
('78', '265', '4')
('78', '195', '78')
('78', '13', '5')
('7', '6', '174')
('7', '209', '211')
('7', '195', '42')
('7', '142', '3')
('63', '63', '5')
('63', '63', '221')
('63', '6', '27')
('63', '5', '63')
('63', '175', '195')
('63', '175', '175')
('6', '91', '7')
('6', '91', '140')
('6', '54', '5')
('6', '5', '91')
('6', '5', '141')
('6', '301', '301')
('6', '27', '174')
('6', '265', '4')
('6', '196', '5')
('6', '191', '192')
('6', '175', '195')
('6', '141', '6')
('6', '13', '5')
('54', '6', '91')
('54', '54', '174')
('54', '45', '3')
('54', '192', '4')
('54', '175', '120')
('5', '91', '192')
('5', '6', '78')
('5', '5', '13')
('5', '33', '175')
('5', '27', '174')
('5', '240', '240')
('5', '221', '4')
('5', '196', '78')
('5', '196', '196')
('5', '195', '196')
('5', '192', '33')
('5', '168', '146')
('5', '120', '120')
('45', '6', '3')
('45', '42', '120')
('45', '4', '91')
('45', '4', '45')
('45', '195', '175')
('45', '120', '7')
('42', '42', '160')
('42', '174', '174')
('40', '196', '195')
('4', '6', '7')
('4', '6', '195')
('4', '5', '4')
('4', '42', '168')
('4', '192', '91')
('4', '19', '3')
('4', '174', '6')
('4', '125', '125')
('4', '120', '174')
('4', '120', '120')
('4', '102', '240')
('33', '5', '27')
('33', '195', '78')
('33', '192', '5')
('33', '125', '5')
('320', '231', '228')
('311', '78', '78')
('311', '78', '196')
('307', '175', '5')
('3', '5', '192')
('3', '5', '120')
('3', '45', '33')
('3', '4', '240')
('3', '4', '19')
('3', '4', '174')
('3', '320', '231')
('3', '309', '3')
('3', '308', '3')
('3', '3', '240')
('3', '3', '180')
('3', '240', '102')
('3', '195', '331')
('3', '180', '180')
('3', '174', '6')
('3', '168', '45')
('3', '146', '146')
('3', '120', '4')
('3', '102', '78')
('3', '10', '221')
('268', '4', '268')
('265', '78', '5')
('265', '5', '5')
('265', '5', '3')
('265', '3', '4')
('265', '240', '168')
('265', '19', '4')
('265', '19', '3')
('240', '91', '6')
('240', '4', '265')
('240', '311', '240')
('240', '240', '331')
('240', '221', '240')
('240', '219', '240')
('240', '197', '78')
('240', '13', '78')
('240', '102', '240')
('231', '228', '94')
('228', '94', '6')
('221', '221', '160')
('221', '220', '196')
('221', '197', '45')
('221', '195', '221')
('221', '160', '159')
('221', '140', '27')
('221', '102', '265')
('220', '4', '220')
('220', '220', '196')
('220', '195', '4')
('219', '91', '311')
('213', '5', '63')
('202', '201', '202')
('201', '202', '201')
('201', '195', '5')
('200', '195', '195')
('199', '213', '5')
('197', '91', '195')
('197', '4', '3')
('197', '4', '240')
('197', '221', '4')
('197', '221', '197')
('197', '197', '195')
('195', '5', '33')
('195', '5', '175')
('195', '45', '140')
('195', '42', '42')
('195', '33', '3')
('195', '175', '3')
('195', '168', '4')
('195', '120', '120')
('192', '91', '4')
('192', '6', '174')
('192', '3', '4')
('192', '3', '192')
('192', '125', '91')
('192', '125', '3')
('191', '45', '175')
('191', '122', '155')
('19', '4', '265')
('180', '78', '240')
('180', '6', '91')
('175', '7', '54')
('175', '63', '175')
('175', '54', '3')
('175', '3', '6')
('175', '175', '201')
('174', '54', '197')
('174', '45', '3')
('174', '4', '6')
('174', '175', '3')
('174', '175', '120')
('168', '168', '45')
('168', '168', '119')
('168', '146', '5')
('163', '3', '3')
('159', '78', '5')
('159', '45', '45')
('159', '159', '78')
('159', '159', '45')
('146', '168', '5')
('142', '3', '78')
('141', '33', '195')
('141', '195', '195')
('141', '141', '196')
('140', '63', '6')
('140', '240', '240')
('140', '195', '6')
('140', '140', '63')
('13', '33', '5')
('13', '168', '102')
('13', '142', '3')
('13', '13', '102')
('13', '102', '13')
('125', '91', '240')
('125', '5', '192')
('125', '3', '125')
('125', '125', '146')
('122', '168', '168')
('122', '155', '157')
('120', '7', '209')
('120', '7', '120')
('120', '42', '120')
('120', '4', '120')
('120', '3', '42')
('120', '3', '195')
('120', '174', '7')
('120', '140', '4')
('120', '120', '120')
('120', '114', '221')
('120', '114', '11')
('119', '168', '168')
('118', '6', '118')
('114', '63', '5')
('114', '221', '6')
('102', '91', '102')
('102', '6', '91')
('102', '4', '78')
('102', '33', '5')
('96', '97', '11')
('91', '91', '45')
('91', '6', '197')
('91', '6', '13')
('91', '5', '4')
('91', '3', '5')
('91', '3', '195')
('91', '240', '240')
('91', '199', '5')
('91', '192', '192')
('91', '174', '6')
('91', '155', '157')
('85', '78', '78')
('78', '78', '102')
('78', '6', '195')
('78', '5', '33')
('78', '265', '311')
('78', '240', '5')
('78', '140', '140')
('78', '13', '78')
('7', '6', '6')
('7', '3', '7')
('7', '175', '174')
('65', '174', '191')
('63', '3', '3')
('63', '120', '5')
('60', '5', '197')
('6', '96', '97')
('6', '91', '13')
('6', '91', '122')
('6', '6', '10')
('6', '5', '42')
('6', '4', '102')
('6', '289', '11')
('6', '220', '6')
('6', '199', '122')
('6', '195', '220')
('6', '125', '33')
('6', '120', '7')
('6', '10', '5')
('54', '85', '196')
('54', '54', '85')
('54', '54', '221')
('54', '5', '197')
('54', '3', '54')
('54', '195', '199')
('54', '168', '265')
('54', '140', '195')
('5', '91', '78')
('5', '63', '175')
('5', '5', '174')
('5', '45', '221')
('5', '220', '3')
('5', '197', '196')
('5', '141', '5')
('5', '11', '45')
('45', '65', '174')
('45', '5', '6')
('45', '5', '221')
('45', '45', '102')
('45', '141', '195')
('45', '13', '5')
('42', '3', '3')
('40', '195', '196')
('4', '6', '221')
('4', '4', '33')
('4', '4', '308')
('4', '4', '197')
('4', '4', '142')
('4', '3', '45')
('4', '265', '240')
('4', '240', '6')
('4', '240', '331')
('4', '221', '240')
('4', '197', '5')
('4', '195', '4')
('4', '142', '142')
('4', '120', '7')
('39', '12', '39')
('331', '5', '3')
('331', '4', '331')
('331', '265', '240')
('33', '45', '5')
('33', '45', '33')
('33', '4', '6')
('33', '3', '45')
('33', '3', '4')
('33', '196', '3')
('33', '195', '6')
('33', '125', '3')
('311', '78', '33')
('311', '78', '265')
('309', '3', '309')
('309', '265', '309')
('308', '7', '308')
('308', '308', '308')
('308', '3', '308')
('3', '78', '140')
('3', '63', '3')
('3', '42', '42')
('3', '4', '42')
('3', '33', '192')
('3', '3', '220')
('3', '3', '114')
('3', '240', '265')
('3', '221', '33')
('3', '197', '5')
('3', '197', '195')
('3', '195', '220')
('3', '122', '5')
('3', '122', '168')
('3', '114', '42')
('3', '114', '114')
('292', '292', '3')
('292', '265', '292')
('289', '11', '45')
('266', '102', '102')
('265', '311', '78')
('265', '292', '3')
('265', '265', '5')
('240', '240', '220')
('240', '220', '220')
('240', '168', '54')
('240', '168', '146')
('221', '78', '78')
('221', '5', '221')
('221', '3', '4')
('221', '265', '221')
('221', '195', '3')
('221', '175', '5')
('220', '118', '6')
('219', '175', '174')
('199', '5', '63')
('199', '122', '33')
('197', '6', '4')
('197', '6', '197')
('197', '5', '91')
('197', '33', '33')
('197', '196', '194')
('197', '192', '33')
('197', '192', '13')
('196', '5', '6')
('196', '5', '220')
('196', '5', '196')
('196', '195', '6')
('196', '194', '197')
('195', '6', '175')
('195', '33', '45')
('195', '33', '120')
('195', '201', '102')
('195', '196', '220')
('195', '175', '120')
('195', '120', '5')
('195', '120', '195')
('194', '197', '78')
('192', '78', '78')
('192', '6', '96')
('192', '6', '42')
('192', '6', '289')
('192', '125', '195')
('191', '192', '6')
('19', '19', '221')
('180', '192', '91')
('180', '180', '6')
('176', '3', '176')
('175', '5', '5')
('175', '5', '33')
('175', '5', '197')
('175', '4', '3')
('175', '3', '45')
('175', '3', '120')
('175', '221', '175')
('175', '201', '195')
('174', '33', '102')
('174', '3', '3')
('174', '195', '33')
('174', '13', '33')
('174', '13', '195')
('174', '122', '45')
('174', '120', '6')
('168', '5', '5')
('168', '45', '45')
('168', '4', '42')
('168', '265', '146')
('168', '168', '331')
('168', '168', '221')
('168', '13', '102')
('168', '122', '168')
('160', '159', '192')
('159', '192', '125')
('158', '331', '4')
('143', '3', '3')
('141', '45', '6')
('141', '141', '195')
('140', '5', '3')
('140', '3', '54')
('140', '3', '240')
('140', '140', '78')
('13', '5', '3')
('13', '13', '5')
('125', '91', '78')
('125', '91', '6')
('125', '91', '102')
('125', '5', '6')
('122', '33', '5')
('122', '33', '195')
('122', '174', '174')
('120', '6', '54')
('120', '6', '142')
('120', '4', '3')
('120', '174', '174')
('119', '175', '175')
('118', '221', '6')
('114', '195', '42')
('114', '120', '4')
('11', '11', '33')
('102', '3', '7')
('102', '201', '202')
('102', '195', '5')
('10', '10', '4')
('91', '6', '192')
('91', '45', '174')
('91', '4', '11')
('91', '340', '340')
('91', '3', '33')
('91', '197', '195')
('91', '195', '4')
('91', '192', '5')
('91', '141', '6')
('91', '102', '221')
('85', '85', '174')
('78', '78', '42')
('78', '78', '221')
('78', '45', '195')
('78', '42', '160')
('78', '265', '196')
('78', '219', '174')
('7', '91', '195')
('7', '4', '7')
('7', '308', '7')
('7', '3', '102')
('7', '174', '3')
('7', '120', '7')
('66', '20', '33')
('63', '41', '221')
('6', '91', '340')
('6', '91', '120')
('6', '7', '7')
('6', '7', '6')
('6', '7', '4')
('6', '6', '196')
('6', '6', '102')
('6', '54', '6')
('6', '54', '197')
('6', '45', '91')
('6', '42', '221')
('6', '39', '196')
('6', '3', '125')
('6', '240', '4')
('6', '195', '4')
('6', '195', '199')
('6', '12', '195')
('6', '114', '63')
('6', '102', '4')
('54', '54', '197')
('54', '5', '6')
('54', '45', '192')
('54', '3', '45')
('54', '265', '168')
('54', '212', '15')
('54', '122', '4')
('54', '102', '102')
('5', '6', '174')
('5', '6', '168')
('5', '5', '175')
('5', '5', '168')
('5', '240', '5')
('5', '195', '33')
('5', '140', '195')
('5', '13', '5')
('5', '125', '5')
('5', '125', '45')
('5', '120', '63')
('45', '78', '13')
('45', '66', '20')
('45', '5', '192')
('45', '45', '66')
('45', '45', '33')
('45', '33', '196')
('45', '3', '5')
('45', '3', '4')
('45', '221', '197')
('45', '175', '42')
('45', '140', '195')
('45', '13', '195')
('42', '3', '6')
('42', '175', '3')
('42', '120', '7')
('41', '6', '6')
('41', '54', '212')
('41', '41', '6')
('41', '41', '54')
('41', '221', '63')
('4', '91', '45')
('4', '4', '38')
('4', '4', '13')
('4', '4', '122')
('4', '33', '3')
('4', '33', '265')
('4', '3', '54')
('4', '268', '268')
('4', '265', '78')
('4', '240', '5')
('4', '221', '78')
('4', '221', '168')
('4', '195', '3')
('4', '195', '220')
('4', '176', '3')
('4', '175', '5')
('4', '140', '5')
('4', '122', '122')
('39', '196', '5')
('38', '78', '175')
('331', '4', '240')
('331', '4', '168')
('33', '5', '45')
('33', '5', '4')
('33', '3', '91')
('33', '3', '125')
('33', '195', '140')
('33', '192', '3')
('33', '192', '197')
('301', '301', '300')
('3', '91', '197')
('3', '91', '195')
('3', '6', '85')
('3', '6', '201')
('3', '6', '11')
('3', '5', '91')
('3', '45', '64')
('3', '45', '4')
('3', '4', '91')
('3', '4', '308')
('3', '38', '78')
('3', '33', '265')
('3', '3', '13')
('3', '221', '140')
('3', '197', '54')
('3', '197', '4')
('3', '195', '91')
('3', '195', '33')
('3', '168', '54')
('3', '142', '142')
('3', '140', '191')
('3', '13', '13')
('3', '102', '6')
('27', '174', '13')
('268', '268', '268')
('265', '5', '4')
('265', '4', '13')
('265', '240', '4')
('265', '168', '5')
('255', '265', '256')
('240', '42', '120')
('240', '3', '3')
('240', '3', '265')
('221', '6', '240')
('221', '42', '120')
('221', '41', '41')
('221', '4', '240')
('221', '3', '45')
('221', '221', '41')
('221', '220', '195')
('221', '175', '174')
('221', '118', '6')
('221', '102', '4')
('220', '5', '3')
('220', '220', '197')
('212', '15', '54')
('202', '175', '13')
('202', '168', '102')
('201', '202', '175')
('201', '199', '3')
('201', '195', '201')
('200', '201', '202')
('20', '33', '5')
('199', '200', '201')
('197', '63', '41')
('197', '6', '192')
('197', '6', '13')
('197', '6', '125')
('197', '45', '6')
('197', '197', '5')
('197', '195', '6')
('197', '192', '168')
('197', '140', '45')
('197', '140', '140')
('196', '195', '40')
('196', '10', '6')
('195', '91', '91')
('195', '5', '120')
('195', '42', '41')
('195', '4', '78')
('195', '307', '175')
('195', '3', '91')
('195', '3', '33')
('195', '199', '54')
('195', '168', '54')
('195', '162', '162')
('195', '140', '6')
('195', '125', '125')
('192', '5', '33')
('192', '5', '125')
('192', '45', '78')
('192', '45', '195')
('192', '4', '13')
('192', '3', '91')
('192', '197', '197')
('192', '195', '3')
('192', '13', '195')
('191', '221', '63')
('180', '91', '91')
('175', '5', '3')
('175', '4', '195')
('175', '208', '175')
('175', '195', '6')
('175', '195', '45')
('175', '120', '120')
('174', '6', '91')
('174', '6', '175')
('174', '5', '5')
('174', '42', '120')
('174', '3', '45')
('174', '191', '45')
('174', '175', '6')
('174', '120', '3')
('168', '78', '240')
('168', '54', '168')
('168', '5', '3')
('168', '42', '4')
('168', '331', '4')
('168', '3', '45')
('168', '292', '292')
('168', '265', '42')
('168', '265', '4')
('168', '168', '54')
('168', '102', '331')
('162', '54', '122')
('162', '195', '162')
('162', '162', '195')
('15', '54', '54')
('142', '4', '4')
('142', '3', '38')
('142', '174', '3')
('142', '142', '174')
('141', '6', '141')
('140', '6', '33')
('140', '45', '175')
('140', '3', '219')
('140', '3', '175')
('140', '195', '192')
('140', '191', '221')
('140', '140', '120')
('13', '78', '265')
('13', '45', '5')
('13', '3', '3')
('13', '175', '54')
('13', '102', '168')
('125', '91', '3')
('125', '5', '197')
('125', '45', '3')
('125', '192', '5')
('125', '175', '5')
('125', '125', '33')
('125', '125', '258')
('125', '125', '175')
('122', '4', '5')
('122', '4', '4')
('122', '331', '120')
('122', '122', '331')
('120', '7', '6')
('120', '7', '174')
('12', '195', '6')
('118', '6', '6')
('118', '45', '6')
('114', '6', '120')
('114', '120', '221')
('114', '120', '195')
('114', '114', '195')
('114', '11', '45')
('11', '3', '3')
('102', '6', '78')
('102', '5', '197')
('102', '3', '240')
('102', '146', '146')
('102', '13', '168')
('102', '122', '33')
('102', '102', '42')
('102', '102', '195')
('102', '102', '122')
('10', '91', '4')
('10', '5', '4')
('10', '4', '6')
('10', '118', '6')
('10', '10', '91')
('91', '60', '5')
('91', '6', '4')
('91', '6', '33')
('91', '6', '206')
('91', '45', '64')
('91', '4', '5')
('91', '4', '45')
('91', '4', '240')
('91', '3', '140')
('91', '201', '102')
('91', '196', '195')
('91', '195', '45')
('91', '192', '6')
('91', '168', '54')
('85', '78', '5')
('85', '40', '195')
('85', '196', '5')
('85', '195', '174')
('78', '4', '42')
('78', '3', '168')
('78', '219', '6')
('78', '140', '4')
('7', '91', '3')
('7', '91', '122')
('7', '78', '168')
('7', '7', '195')
('7', '308', '4')
('7', '3', '42')
('7', '240', '5')
('7', '195', '33')
('7', '195', '120')
('63', '5', '120')
('63', '4', '120')
('63', '120', '63')
('63', '11', '45')
('60', '5', '221')
('6', '91', '60')
('6', '91', '54')
('6', '7', '175')
('6', '6', '37')
('6', '45', '175')
('6', '4', '195')
('6', '38', '5')
('6', '33', '197')
('6', '3', '168')
('6', '265', '102')
('6', '240', '78')
('6', '221', '195')
('6', '199', '201')
('6', '197', '220')
('6', '195', '54')
('6', '195', '33')
('6', '195', '240')
('6', '191', '6')
('6', '175', '120')
('6', '174', '45')
('6', '168', '3')
('6', '140', '3')
('6', '125', '140')
('6', '125', '102')
('6', '114', '4')
('6', '114', '3')
('54', '6', '42')
('54', '54', '3')
('54', '3', '120')
('54', '195', '201')
('54', '140', '45')
('5', '6', '191')
('5', '5', '78')
('5', '42', '6')
('5', '4', '13')
('5', '3', '19')
('5', '3', '168')
('5', '3', '142')
('5', '221', '54')
('5', '221', '120')
('5', '221', '10')
('5', '197', '91')
('5', '195', '120')
('5', '174', '102')
('5', '168', '168')
('5', '142', '3')
('5', '140', '5')
('5', '140', '27')
('5', '125', '33')
('5', '114', '5')
('5', '102', '168')
('45', '45', '19')
('45', '45', '140')
('45', '331', '195')
('45', '3', '7')
('45', '3', '175')
('45', '199', '5')
('45', '199', '200')
('45', '199', '102')
('45', '195', '140')
('45', '192', '192')
('45', '175', '120')
('45', '174', '45')
('45', '141', '141')
('42', '221', '5')
('42', '221', '4')
('42', '120', '142')
('40', '6', '195')
('4', '91', '78')
('4', '78', '195')
('4', '7', '78')
('4', '6', '168')
('4', '42', '4')
('4', '4', '221')
('4', '33', '195')
('4', '3', '195')
('4', '265', '6')
('4', '240', '265')
('4', '221', '118')
('4', '195', '175')
('4', '175', '195')
('4', '175', '120')
('4', '148', '140')
('4', '140', '221')
('4', '140', '195')
('4', '140', '13')
('4', '13', '5')
('4', '118', '118')
('4', '102', '6')
('4', '10', '10')
('39', '5', '197')
('38', '4', '4')
('331', '4', '6')
('331', '4', '3')
('331', '195', '195')
('33', '197', '3')
('33', '197', '192')
('33', '196', '33')
('33', '175', '120')
('33', '168', '3')
('33', '168', '146')
('311', '78', '4')
('308', '3', '162')
('301', '301', '221')
('301', '301', '220')
('301', '295', '301')
('301', '220', '301')
('30', '4', '3')
('3', '91', '45')
('3', '78', '6')
('3', '78', '240')
('3', '7', '91')
('3', '7', '240')
('3', '7', '195')
('3', '7', '174')
('3', '5', '125')
('3', '4', '142')
('3', '331', '120')
('3', '240', '4')
('3', '221', '197')
('3', '219', '140')
('3', '192', '45')
('3', '192', '140')
('3', '174', '33')
('3', '140', '4')
('3', '125', '5')
('295', '301', '301')
('266', '265', '102')
('265', '33', '5')
('265', '3', '201')
('265', '265', '6')
('265', '196', '240')
('265', '146', '265')
('265', '102', '221')
('240', '6', '4')
('240', '6', '168')
('240', '331', '240')
('240', '265', '4')
('240', '240', '45')
('240', '240', '311')
('240', '219', '175')
('240', '140', '3')
('221', '66', '54')
('221', '6', '4')
('221', '6', '168')
('221', '5', '42')
('221', '45', '3')
('221', '4', '6')
('221', '33', '221')
('221', '301', '301')
('221', '3', '5')
